#ID field umap_x umap_y z z_type z_16 z_84 ssfr_50 ssfr_16 ssfr_84 SFR_100_50 SFR_100_16 SFR_100_84 mwa_50 mwa_16 mwa_84 mstar_50 mstar_16 mstar_84 AV_50 AV_16 AV_84
1009133 gdn -3.800 -3.948 1.6000 phot 1.5940 3.6550 -8.911 -9.317 -8.540 -1.320 -1.533 -1.056 0.611 0.261 1.638 7.601 7.495 7.797 0.152 0.044 0.336
1009172 gdn -1.178 -0.413 3.0200 phot 2.8720 3.1000 -8.771 -8.955 -8.573 0.713 0.584 0.832 0.428 0.243 0.713 9.495 9.412 9.568 0.276 0.189 0.373
1009219 gdn -6.098 -2.944 4.6900 phot 4.5560 4.7850 -7.939 -7.950 -7.929 0.275 0.091 0.461 0.022 0.014 0.034 8.257 8.173 8.359 0.201 0.125 0.282
1009354 gdn -6.977 -2.212 4.8334 spec 4.8284 4.8384 -8.415 -8.585 -8.189 0.730 0.608 0.878 0.176 0.105 0.278 9.145 9.056 9.222 0.142 0.072 0.250
1009392 gdn -6.224 -2.977 4.4000 phot 4.3650 4.6770 -8.159 -8.412 -7.936 -0.306 -0.485 -0.134 0.098 0.045 0.181 7.902 7.752 8.051 0.145 0.061 0.234
1009592 gdn -0.191 -0.803 1.8200 phot 1.7560 3.3440 -9.314 -9.711 -9.040 -1.464 -1.750 -1.318 1.550 0.769 1.977 7.848 7.707 7.974 0.208 0.076 0.394
1009652 gdn -1.051 -1.340 3.5600 phot 3.0030 3.5860 -8.588 -8.807 -8.327 0.472 -0.038 0.793 0.192 0.112 0.351 9.094 9.049 9.160 0.214 0.145 0.282
1009704 gdn -1.124 -0.864 2.0400 phot 0.9600 3.0000 -9.304 -11.954 -9.119 -1.160 -4.949 -1.015 1.512 0.906 1.787 8.176 8.071 8.304 0.235 0.092 0.451
1009756 gdn -2.441 -4.369 3.3700 phot 3.2450 3.6880 -8.641 -8.772 -8.492 0.370 0.293 0.465 0.302 0.211 0.429 9.023 8.965 9.074 0.079 0.037 0.140
1009819 gdn -0.561 -0.179 1.3200 phot 1.1500 2.6590 -25.290 -122.289 -10.226 -16.673 -119.282 -2.362 3.341 2.215 4.126 8.107 7.876 8.214 0.214 0.072 0.436
1009844 gdn -3.340 -4.624 3.3600 phot 3.1430 3.7740 -8.964 -9.071 -8.742 -0.059 -0.139 0.086 0.730 0.410 0.933 8.909 8.820 8.958 0.234 0.128 0.361
1009854 gdn -0.789 -1.673 3.1500 phot 3.0050 3.2950 -8.865 -9.050 -8.668 0.266 0.090 0.386 0.428 0.245 0.684 9.110 9.041 9.170 0.162 0.095 0.241
1009902 gdn -6.311 -3.235 4.4077 spec 4.4027 4.4127 -8.496 -8.716 -8.196 -0.129 -0.231 0.020 0.233 0.112 0.413 8.372 8.211 8.504 0.079 0.024 0.166
1009955 gdn -6.238 -3.057 4.7000 phot 4.4320 4.7840 -7.941 -7.982 -7.925 -0.053 -0.391 0.218 0.028 0.014 0.059 7.943 7.777 8.123 0.163 0.097 0.251
1009970 gdn -6.202 -3.064 4.7500 phot 4.6020 4.7980 -7.941 -7.959 -7.926 -0.292 -0.585 -0.043 0.023 0.013 0.043 7.695 7.503 7.859 0.124 0.081 0.197
1010005 gdn -6.284 -3.244 4.9800 phot 4.9030 5.0650 -8.280 -8.481 -8.032 -0.037 -0.145 0.092 0.130 0.069 0.212 8.257 8.102 8.388 0.075 0.026 0.152
1010065 gdn -0.278 -1.468 3.8300 phot 0.9730 3.9800 -8.400 -8.549 -8.202 -0.243 -0.348 -0.112 0.170 0.105 0.244 8.164 8.074 8.249 0.053 0.019 0.129
1010117 gdn -4.377 -4.420 4.0600 phot 3.9580 4.2020 -8.436 -8.574 -8.239 1.271 1.153 1.403 0.182 0.117 0.260 9.706 9.643 9.763 0.366 0.264 0.490
1010162 gdn -0.910 -1.251 2.9000 phot 1.8720 3.0920 -9.018 -9.123 -8.796 -0.390 -0.470 -0.254 0.816 0.470 1.068 8.626 8.532 8.698 0.154 0.060 0.318
1010189 gdn -4.236 -4.101 3.8900 phot 3.8450 4.0800 -8.423 -8.548 -8.270 0.295 0.201 0.410 0.179 0.125 0.244 8.719 8.658 8.780 0.071 0.031 0.133
1010256 gdn -5.978 -2.972 4.4200 phot 4.4280 4.7230 -8.098 -8.299 -7.961 0.268 0.162 0.374 0.082 0.055 0.132 8.390 8.313 8.487 0.101 0.049 0.163
1010416 gdn -6.337 -3.156 5.0800 phot 4.4160 5.1150 -8.362 -8.548 -8.118 -0.139 -0.248 -0.020 0.155 0.088 0.251 8.216 8.089 8.361 0.060 0.019 0.132
1010482 gdn -1.426 -0.423 2.9700 phot 2.9000 3.0910 -8.661 -8.882 -8.475 0.048 -0.075 0.177 0.334 0.205 0.567 8.742 8.650 8.833 0.165 0.083 0.257
1010518 gdn -6.195 -3.195 4.7200 phot 4.5150 4.7810 -7.937 -8.017 -7.921 0.234 -0.055 0.437 0.036 0.021 0.067 8.220 8.079 8.343 0.171 0.092 0.253
1010646 gdn -6.385 -3.116 4.5400 phot 4.4910 4.8760 -7.937 -7.992 -7.924 -0.244 -0.483 -0.049 0.037 0.023 0.060 7.749 7.615 7.868 0.082 0.034 0.148
1010655 gdn -4.012 -4.676 0.9800 phot 0.9590 4.2810 -9.365 -9.672 -9.073 -1.514 -1.690 -1.336 1.886 1.017 2.967 7.844 7.720 7.957 0.691 0.440 0.974
1010680 gdn -6.337 -3.235 4.2800 phot 4.0880 4.3110 -8.055 -8.367 -7.931 -0.088 -0.381 0.085 0.074 0.030 0.160 8.046 7.848 8.201 0.124 0.040 0.223
1010711 gdn -6.791 -2.561 0.5700 phot 0.5930 4.0210 -9.673 -33.897 -9.330 -2.733 -19.228 -2.546 3.596 1.580 5.705 6.966 6.709 7.355 1.603 1.006 2.291
1010771 gdn -6.320 -3.181 4.4000 phot 4.3970 4.7590 -7.976 -8.194 -7.923 0.348 0.085 0.485 0.058 0.032 0.110 8.390 8.242 8.515 0.167 0.101 0.247
1010953 gdn -6.378 -3.126 4.3000 phot 4.2770 4.3240 -7.998 -8.399 -7.931 -0.135 -0.570 0.058 0.062 0.023 0.183 7.984 7.742 8.185 0.206 0.095 0.331
1011141 gdn -0.405 -0.466 2.7500 phot 1.8390 2.8640 -9.015 -9.141 -8.773 -0.132 -0.205 0.045 0.860 0.447 1.158 8.903 8.809 8.960 0.116 0.050 0.250
1011385 gdn -2.987 -4.533 3.3300 phot 3.0780 3.5580 -8.795 -9.042 -8.538 -0.524 -0.698 -0.331 0.406 0.232 0.709 8.283 8.194 8.356 0.164 0.067 0.303
1011476 gdn -6.104 -3.397 4.3900 phot 3.2360 4.6900 -8.772 -9.066 -8.486 -0.401 -0.654 -0.144 0.355 0.193 0.602 8.415 8.291 8.524 0.282 0.107 0.543
1011488 gdn -1.489 -0.511 4.0200 phot 3.6160 4.2460 -8.716 -8.891 -8.458 0.007 -0.105 0.164 0.398 0.202 0.603 8.738 8.613 8.823 0.161 0.083 0.274
1011634 gdn -6.355 -3.194 4.7000 phot 4.5930 4.7840 -7.986 -7.992 -7.979 -0.371 -0.527 -0.210 0.003 0.002 0.005 7.730 7.654 7.815 0.134 0.100 0.212
1011836 gdn -6.400 -3.281 4.4090 spec 4.4040 4.4140 -7.989 -7.992 -7.985 -0.001 -0.103 0.122 0.003 0.002 0.004 8.123 8.069 8.182 0.315 0.266 0.377
1012096 gdn -2.619 -4.431 3.8200 phot 1.2370 4.0230 -8.741 -8.992 -8.379 -0.388 -0.568 -0.122 0.382 0.170 0.712 8.355 8.252 8.450 0.214 0.097 0.380
1012104 gdn -5.980 -2.797 4.2800 phot 4.1870 4.3220 -7.982 -7.989 -7.972 -0.604 -0.767 -0.416 0.004 0.003 0.006 7.481 7.403 7.605 0.087 0.053 0.133
1012302 gdn -0.637 -1.285 2.7500 phot 1.6780 2.8560 -8.750 -9.089 -8.456 -0.834 -1.021 -0.641 0.390 0.198 0.930 7.930 7.820 8.069 0.073 0.021 0.195
1012378 gdn -6.339 -3.200 4.7000 phot 4.5660 4.7920 -7.984 -7.991 -7.970 -0.790 -0.990 -0.549 0.004 0.003 0.006 7.309 7.228 7.444 0.138 0.100 0.180
1012427 gdn -5.983 -2.641 0.7700 phot 0.6740 4.1680 -9.573 -9.831 -9.344 -2.141 -2.263 -2.040 3.013 1.677 3.636 7.427 7.281 7.528 0.229 0.090 0.413
1012508 gdn -6.325 -3.373 4.6900 phot 4.5810 4.7760 -8.212 -8.517 -7.974 0.657 0.486 0.802 0.116 0.061 0.241 8.906 8.793 9.031 0.267 0.129 0.409
1012578 gdn -6.445 -3.162 4.6800 phot 4.5580 4.8610 -7.947 -8.137 -7.928 -0.071 -0.523 0.184 0.033 0.014 0.092 7.964 7.762 8.192 0.255 0.152 0.443
1012665 gdn -0.383 -0.414 2.9600 phot 2.9040 2.9770 -8.196 -8.367 -8.014 1.146 1.018 1.269 0.104 0.065 0.159 9.344 9.294 9.405 0.250 0.183 0.346
1012763 gdn -6.227 -3.103 4.6100 phot 4.5270 4.7110 -7.980 -7.988 -7.969 -0.524 -0.719 -0.297 0.004 0.003 0.007 7.542 7.444 7.684 0.132 0.076 0.220
1012768 gdn -0.937 -0.761 3.2500 phot 3.0580 3.3930 -8.493 -8.624 -8.285 -0.300 -0.379 -0.177 0.210 0.131 0.300 8.198 8.126 8.264 0.069 0.022 0.133
1012832 gdn -6.357 -3.239 4.6961 spec 4.6911 4.7011 -7.936 -7.967 -7.925 0.346 0.138 0.530 0.032 0.022 0.051 8.319 8.232 8.416 0.338 0.215 0.475
1013067 gdn -6.047 -3.023 4.2700 phot 4.1400 4.3580 -7.945 -7.966 -7.933 -0.167 -0.494 0.093 0.017 0.008 0.032 7.831 7.650 7.996 0.192 0.124 0.302
1013159 gdn -0.297 -1.582 3.4300 phot 2.9160 3.4450 -8.806 -9.008 -8.579 -0.219 -0.343 -0.073 0.497 0.276 0.815 8.598 8.487 8.678 0.155 0.080 0.256
1013256 gdn -2.860 -4.480 4.0215 spec 4.0165 4.0265 -8.516 -8.646 -8.354 0.687 0.567 0.807 0.218 0.152 0.301 9.195 9.140 9.245 0.150 0.093 0.225
1013259 gdn -4.110 -4.681 3.6627 spec 3.6577 3.6677 -8.584 -8.832 -8.293 0.605 0.452 0.761 0.280 0.146 0.519 9.198 9.080 9.302 0.295 0.184 0.424
1013260 gdn -0.657 -0.715 2.9300 phot 1.9760 3.0320 -8.388 -8.593 -8.140 -0.078 -0.219 0.076 0.165 0.092 0.286 8.321 8.231 8.397 0.111 0.045 0.234
1013268 gdn -2.403 0.213 2.9000 phot 2.7850 2.9170 -9.047 -9.124 -8.879 0.646 0.594 0.762 0.903 0.595 1.088 9.695 9.631 9.734 0.281 0.184 0.399
1013318 gdn -1.161 -0.167 3.6642 spec 3.6592 3.6692 -8.230 -8.509 -8.039 0.649 0.490 0.792 0.116 0.071 0.224 8.900 8.815 9.000 0.181 0.116 0.267
1013368 gdn -6.474 -2.922 5.1900 phot 5.1280 5.2040 -7.945 -7.957 -7.935 0.033 -0.169 0.256 0.017 0.011 0.028 8.045 7.907 8.161 0.181 0.115 0.269
1013426 gdn -6.408 -2.813 5.1700 phot 5.1380 5.1940 -7.970 -7.986 -7.952 -0.659 -0.980 -0.390 0.007 0.003 0.012 7.384 7.194 7.563 0.153 0.092 0.254
1013461 gdn -2.770 -0.933 1.2900 phot 1.1730 1.5770 -8.712 -8.865 -8.542 -1.211 -1.310 -1.116 0.370 0.250 0.537 7.509 7.429 7.573 0.049 0.018 0.110
1013487 gdn -6.190 -3.081 4.0000 phot 3.9680 4.2860 -7.954 -7.977 -7.935 -0.364 -0.753 -0.065 0.012 0.005 0.025 7.651 7.409 7.866 0.121 0.068 0.182
1013509 gdn -1.135 -0.150 0.8500 phot 0.8540 4.0960 -9.666 -45.863 -9.431 -2.028 -38.573 -1.889 3.305 2.181 5.026 7.669 7.532 8.018 0.509 0.256 0.759
1013546 gdn -6.322 -3.112 4.8000 phot 4.5910 4.8110 -7.957 -7.976 -7.937 -0.605 -0.935 -0.245 0.011 0.005 0.028 7.437 7.239 7.686 0.139 0.088 0.208
1013912 gdn -6.279 -3.257 5.0600 phot 5.0050 5.2070 -8.164 -8.527 -7.937 -0.154 -0.353 0.009 0.102 0.042 0.244 8.079 7.873 8.289 0.113 0.032 0.267
1014130 gdn -6.280 -3.167 4.3600 phot 4.3320 4.3750 -7.983 -7.989 -7.977 -0.249 -0.397 -0.099 0.004 0.003 0.005 7.832 7.760 7.923 0.247 0.184 0.327
1014210 gdn -3.213 -4.636 3.7700 phot 3.6280 3.8010 -8.585 -8.809 -8.351 1.054 0.923 1.174 0.288 0.162 0.488 9.642 9.535 9.730 0.349 0.234 0.498
1014224 gdn -6.937 -2.582 5.0000 phot 4.7590 5.1210 -8.432 -8.636 -7.906 0.045 -0.264 0.353 0.175 0.063 0.296 8.555 8.476 8.649 0.104 0.038 0.203
1014225 gdn -2.595 -4.384 3.3700 phot 3.2690 3.6410 -8.353 -8.589 -8.109 -0.263 -0.421 -0.103 0.156 0.084 0.279 8.099 7.997 8.198 0.226 0.135 0.347
1014431 gdn -3.021 0.071 3.4900 phot 3.2780 5.1510 -8.914 -14.345 -8.541 0.071 -7.964 0.308 0.575 0.268 0.902 8.989 8.860 9.073 0.882 0.343 1.173
1014467 gdn -0.720 -0.811 2.9300 phot 1.9160 3.4440 -8.556 -8.829 -8.208 -0.473 -0.664 -0.229 0.257 0.111 0.524 8.090 7.979 8.181 0.134 0.046 0.271
1014501 gdn -4.081 -4.198 1.7200 phot 1.5700 3.3980 -9.275 -9.374 -9.007 -1.162 -1.224 -1.026 1.442 0.756 1.874 8.101 7.987 8.179 0.158 0.076 0.300
1014561 gdn -0.568 -1.664 3.0100 phot 3.0030 3.3990 -8.936 -9.065 -8.732 -0.152 -0.236 -0.029 0.699 0.410 0.950 8.784 8.709 8.845 0.080 0.027 0.180
1014663 gdn -6.007 -2.652 4.5300 phot 3.1570 4.7950 -8.866 -9.301 -8.522 -0.586 -1.067 -0.295 0.474 0.216 0.683 8.304 8.166 8.475 0.294 0.120 0.649
1014843 gdn -4.078 -4.037 3.8723 spec 3.8673 3.8773 -8.510 -8.618 -8.388 0.508 0.413 0.587 0.215 0.163 0.284 9.016 8.972 9.065 0.090 0.044 0.154
1014914 gdn -0.441 -0.666 3.8400 phot 2.8560 3.9690 -8.434 -8.544 -8.270 0.104 0.030 0.220 0.184 0.125 0.242 8.541 8.465 8.594 0.054 0.017 0.106
1014944 gdn -6.273 -3.129 4.6900 phot 4.2940 4.7500 -8.022 -8.274 -7.929 -0.207 -0.403 -0.073 0.067 0.037 0.128 7.879 7.724 8.036 0.093 0.035 0.175
1014945 gdn -3.158 0.823 1.7200 phot 1.6360 2.6630 -8.814 -9.218 -8.474 -1.269 -1.473 -1.007 0.506 0.208 1.342 7.563 7.426 7.744 0.113 0.024 0.274
1015011 gdn -6.243 -3.086 4.4900 phot 3.5050 4.7230 -8.390 -8.712 -8.064 -0.495 -0.695 -0.294 0.172 0.076 0.363 7.927 7.740 8.078 0.114 0.040 0.280
1015018 gdn -2.669 -4.353 4.2600 phot 3.8220 4.3270 -8.560 -8.737 -8.319 -0.132 -0.234 0.038 0.249 0.143 0.399 8.446 8.338 8.536 0.093 0.035 0.220
1015029 gdn -0.218 -1.330 0.9900 phot 0.9150 3.3090 -9.389 -9.567 -8.761 -1.598 -1.701 -1.282 1.998 0.444 2.932 7.773 7.469 7.889 0.188 0.066 0.330
1015037 gdn -6.432 -3.066 4.3900 phot 4.3740 4.7590 -7.946 -8.328 -7.925 0.871 0.451 1.056 0.044 0.021 0.161 8.911 8.771 9.146 0.314 0.144 0.476
1015144 gdn -0.573 -1.107 2.9700 phot 1.9730 3.0330 -8.615 -8.813 -8.439 0.748 0.621 0.862 0.302 0.192 0.502 9.377 9.300 9.461 0.256 0.170 0.351
1015205 gdn -6.811 -3.002 4.3500 phot 4.2900 4.7590 -8.438 -8.661 -8.173 0.155 0.011 0.313 0.191 0.100 0.317 8.606 8.495 8.692 0.142 0.063 0.232
1015214 gdn -2.670 -4.484 3.3600 phot 3.2550 3.6940 -8.679 -8.841 -8.466 0.276 0.157 0.419 0.333 0.203 0.502 8.976 8.894 9.034 0.122 0.051 0.213
1015357 gdn -3.095 -4.536 3.9200 phot 3.8680 4.1610 -8.749 -9.005 -8.371 -0.139 -0.334 0.157 0.369 0.159 0.729 8.617 8.507 8.703 0.418 0.228 0.666
1015393 gdn -3.101 -0.056 3.6600 phot 2.7760 3.9840 -8.934 -9.033 -8.785 1.010 0.927 1.132 0.697 0.482 0.847 9.944 9.893 9.990 0.705 0.561 0.876
1015473 gdn -6.255 -3.108 4.7200 phot 4.3660 4.7600 -7.943 -7.962 -7.930 -0.202 -0.500 0.089 0.021 0.011 0.040 7.808 7.647 7.984 0.147 0.085 0.219
1015624 gdn -6.309 -3.197 4.3300 phot 4.2960 4.3480 -7.938 -7.998 -7.924 0.051 -0.189 0.250 0.034 0.020 0.062 8.047 7.908 8.183 0.156 0.104 0.242
1015784 gdn -6.341 -3.335 4.7600 phot 4.4910 4.8080 -7.954 -8.238 -7.925 0.090 -0.171 0.234 0.051 0.029 0.118 8.130 8.001 8.271 0.186 0.097 0.294
1015831 gdn -2.791 -4.458 3.8500 phot 3.8320 4.0180 -8.424 -8.565 -8.265 0.589 0.473 0.715 0.177 0.119 0.244 9.018 8.953 9.068 0.234 0.177 0.314
1015924 gdn -6.136 -3.176 4.6600 phot 4.1820 5.0020 -8.596 -8.769 -8.397 0.552 0.417 0.723 0.278 0.178 0.435 9.158 9.087 9.227 0.115 0.042 0.215
1016029 gdn -3.362 -0.270 3.7500 phot 3.4100 3.7790 -35.767 -126.188 -16.559 -25.083 -113.156 -5.465 0.869 0.696 1.090 10.587 10.559 10.615 0.456 0.239 0.621
1016079 gdn -0.922 -0.253 4.8400 phot 2.6190 4.8700 -8.675 -8.923 -8.304 -0.218 -0.452 0.067 0.303 0.136 0.559 8.445 8.316 8.600 0.447 0.210 0.718
1016109 gdn -6.351 -3.263 4.8700 phot 4.3560 4.9290 -8.486 -8.777 -8.187 -0.288 -0.442 -0.105 0.215 0.102 0.434 8.231 8.066 8.363 0.104 0.030 0.207
1016112 gdn -6.309 -3.335 0.6400 phot 0.6040 0.6820 -26.739 -121.580 -12.156 -20.698 -118.762 -3.974 5.912 4.535 6.891 8.372 8.286 8.423 1.159 0.974 1.374
1016267 gdn -3.018 -0.011 4.3900 phot 0.5760 4.4610 -7.978 -7.988 -7.959 -0.233 -0.508 0.081 0.005 0.003 0.013 7.855 7.757 8.009 0.530 0.384 0.669
1016319 gdn -3.658 -4.262 3.8697 spec 3.8647 3.8747 -8.385 -8.559 -8.138 1.144 1.011 1.315 0.165 0.091 0.245 9.545 9.474 9.603 0.224 0.143 0.326
1016543 gdn -0.603 -0.343 3.3600 phot 3.1180 3.8220 -8.510 -8.695 -8.226 -0.289 -0.435 -0.114 0.222 0.114 0.349 8.213 8.118 8.290 0.147 0.068 0.258
1016554 gdn -0.667 -1.643 3.3354 spec 3.3304 3.3404 -8.107 -8.247 -7.975 1.597 1.494 1.699 0.083 0.059 0.121 9.717 9.668 9.765 0.387 0.302 0.474
1016632 gdn -6.190 -3.179 4.8800 phot 0.7070 4.8680 -8.655 -8.911 -8.270 -0.255 -0.436 0.003 0.290 0.129 0.562 8.409 8.274 8.551 0.253 0.107 0.480
1016704 gdn -6.365 -2.982 5.1700 phot 5.0950 5.1980 -7.963 -7.987 -7.939 -0.514 -1.005 -0.065 0.011 0.004 0.034 7.559 7.256 7.886 0.120 0.069 0.213
1016726 gdn -1.106 -0.356 2.7700 phot 1.8370 3.1640 -9.017 -9.186 -8.792 -0.530 -0.630 -0.388 0.787 0.446 1.148 8.488 8.393 8.560 0.187 0.081 0.315
1016948 gdn -6.362 -3.185 5.1600 phot 5.1130 5.1880 -7.952 -7.962 -7.937 0.135 -0.012 0.325 0.011 0.008 0.018 8.134 8.050 8.241 0.142 0.095 0.205
1017055 gdn -7.060 -2.452 1.6300 phot 1.6550 4.7810 -9.220 -9.384 -8.916 -0.895 -1.018 -0.729 1.323 0.622 1.898 8.323 8.211 8.391 0.367 0.206 0.568
1017177 gdn -5.931 -2.800 1.5400 phot 1.3960 7.1620 -7.996 -8.174 -7.929 -0.850 -1.040 -0.723 0.062 0.037 0.100 7.199 7.098 7.276 0.150 0.075 0.216
1017207 gdn -5.978 -2.618 3.6300 phot 3.0670 5.1470 -8.358 -8.546 -8.157 0.021 -0.085 0.169 0.158 0.096 0.258 8.403 8.311 8.478 0.082 0.029 0.196
1017227 gdn -6.361 -3.449 4.8900 phot 4.6730 5.0920 -8.439 -8.686 -8.150 -0.065 -0.251 0.100 0.184 0.093 0.328 8.390 8.242 8.501 0.214 0.104 0.351
1017280 gdn -6.120 -2.934 4.3300 phot 4.2830 4.3520 -7.943 -8.069 -7.923 -0.203 -0.427 -0.056 0.047 0.030 0.078 7.785 7.671 7.929 0.107 0.049 0.190
1017413 gdn -2.326 0.345 2.5910 spec 2.5860 2.5960 -8.988 -9.146 -8.784 -0.331 -0.427 -0.209 0.775 0.472 1.153 8.661 8.586 8.732 0.124 0.043 0.216
1017722 gdn -6.265 -3.042 4.9347 spec 4.9297 4.9397 -8.084 -8.325 -7.924 0.485 0.320 0.612 0.085 0.042 0.154 8.611 8.464 8.745 0.111 0.044 0.210
1017753 gdn -0.849 -1.363 3.5100 phot 3.1640 3.6810 -8.513 -8.689 -8.263 -0.067 -0.186 0.086 0.227 0.130 0.344 8.456 8.378 8.520 0.091 0.041 0.174
1018039 gdn -0.352 -0.790 2.9900 phot 2.8950 3.0630 -8.566 -8.739 -8.423 0.431 0.346 0.524 0.273 0.187 0.416 9.024 8.952 9.096 0.177 0.125 0.251
1018047 gdn -2.522 0.457 1.6900 phot 1.6560 1.8380 -9.312 -9.389 -9.159 0.825 0.776 0.906 1.647 1.074 1.915 10.138 10.044 10.185 0.296 0.236 0.378
1018099 gdn -6.022 -2.707 4.8300 phot 4.4010 4.8370 -8.029 -8.201 -7.925 0.335 0.189 0.443 0.068 0.043 0.110 8.395 8.299 8.502 0.055 0.016 0.118
1018140 gdn -2.933 0.160 1.9358 spec 1.9308 1.9408 -9.259 -9.298 -9.104 1.430 1.373 1.516 1.568 1.014 1.683 10.673 10.611 10.706 0.945 0.799 1.102
1018158 gdn -6.319 -3.188 4.6800 phot 4.5250 4.7330 -7.983 -7.990 -7.970 -0.554 -0.747 -0.350 0.004 0.003 0.007 7.553 7.452 7.667 0.150 0.095 0.243
1018262 gdn -6.373 -3.187 5.0000 phot 4.9790 5.0460 -8.015 -8.189 -7.920 0.349 0.226 0.442 0.066 0.045 0.106 8.392 8.293 8.498 0.103 0.051 0.163
1018329 gdn -6.036 -2.940 0.6400 phot 3.8850 4.2990 -9.630 -10.806 -9.330 -2.371 -3.129 -2.251 3.413 1.479 4.179 7.255 7.059 7.477 0.604 0.296 0.982
1018335 gdn -2.980 -0.053 2.4400 phot 2.2580 2.5480 -9.114 -9.204 -8.940 0.839 0.775 0.949 1.098 0.707 1.327 9.959 9.904 9.999 0.671 0.539 0.848
1018459 gdn -3.088 -0.010 1.6900 phot 1.6530 1.9640 -9.336 -9.430 -9.226 0.701 0.629 0.772 1.874 1.452 2.021 10.039 9.984 10.078 1.585 1.403 1.738
1018491 gdn -6.317 -3.178 4.8000 phot 4.5920 4.8250 -7.953 -7.978 -7.934 -0.422 -0.840 -0.086 0.013 0.005 0.029 7.627 7.362 7.807 0.159 0.103 0.251
1018558 gdn -6.247 -3.246 4.3200 phot 4.1570 4.3360 -7.944 -8.037 -7.927 -0.199 -0.567 0.023 0.034 0.016 0.071 7.793 7.606 7.966 0.174 0.103 0.268
1018573 gdn -3.175 0.082 4.4600 phot 2.3980 5.1800 -8.984 -16.518 -8.785 0.233 -6.317 0.427 0.600 0.367 0.727 9.261 9.169 9.362 0.497 0.233 0.749
1018579 gdn -0.391 -1.578 3.2000 phot 3.0720 3.4010 -8.438 -8.661 -8.182 0.458 0.315 0.642 0.189 0.106 0.327 8.913 8.834 8.995 0.181 0.100 0.333
1018651 gdn -2.682 0.182 5.0700 phot 5.0530 5.2520 -7.932 -8.052 -7.918 1.211 0.994 1.351 0.046 0.031 0.074 9.189 9.106 9.287 0.684 0.573 0.794
1018661 gdn -3.052 0.037 4.4794 spec 4.4744 4.4844 -8.088 -8.463 -7.922 1.112 0.749 1.243 0.085 0.046 0.164 9.244 9.124 9.412 0.618 0.394 0.741
1018803 gdn -0.546 -1.196 1.6700 phot 1.5650 3.4410 -8.937 -9.370 -8.538 -1.248 -1.453 -0.971 0.678 0.247 1.836 7.710 7.572 7.908 0.144 0.047 0.326
1018832 gdn -6.287 -3.090 4.3300 phot 4.1520 4.3380 -7.976 -7.988 -7.944 -0.719 -1.019 -0.277 0.005 0.003 0.017 7.367 7.245 7.647 0.176 0.111 0.254
1018934 gdn -4.263 -4.307 3.8400 phot 3.6590 4.1340 -8.580 -8.707 -8.432 0.386 0.291 0.502 0.257 0.184 0.348 8.971 8.915 9.021 0.072 0.032 0.142
1019005 gdn -6.105 -2.951 4.4500 phot 4.4430 4.6880 -7.948 -7.975 -7.931 -0.295 -0.799 0.023 0.020 0.007 0.043 7.717 7.412 7.916 0.105 0.061 0.181
1019122 gdn -6.348 -3.223 4.6600 phot 4.1620 4.7540 -7.943 -7.972 -7.929 0.077 -0.290 0.339 0.021 0.011 0.042 8.059 7.898 8.219 0.788 0.639 0.972
1019253 gdn -6.267 -3.117 4.6820 spec 4.6770 4.6870 -8.327 -8.567 -8.100 0.110 0.006 0.227 0.154 0.087 0.298 8.448 8.325 8.595 0.067 0.025 0.133
1019306 gdn -5.956 -2.665 4.9800 phot 4.9040 5.2140 -7.991 -8.206 -7.922 -0.083 -0.271 0.029 0.061 0.038 0.108 7.956 7.814 8.104 0.064 0.022 0.129
1019412 gdn -2.716 -4.457 3.1283 spec 3.1233 3.1333 -8.646 -8.835 -8.466 0.051 -0.072 0.189 0.308 0.202 0.494 8.715 8.638 8.775 0.147 0.066 0.247
1019506 gdn -6.321 -3.384 5.1300 phot 4.8130 5.2340 -8.548 -8.706 -8.390 0.180 0.053 0.330 0.241 0.162 0.350 8.742 8.668 8.825 0.136 0.074 0.206
1019532 gdn -6.355 -3.246 4.9800 phot 4.9540 5.0120 -7.985 -7.989 -7.978 -0.347 -0.488 -0.205 0.003 0.003 0.005 7.737 7.665 7.821 0.175 0.120 0.250
1019584 gdn -6.240 -3.047 4.5000 phot 4.0600 4.6720 -7.941 -8.066 -7.924 0.066 -0.194 0.253 0.040 0.023 0.076 8.072 7.913 8.208 0.098 0.041 0.173
1019661 gdn -6.356 -3.131 4.7200 phot 4.1770 4.8480 -8.696 -8.873 -8.389 -0.375 -0.507 -0.160 0.346 0.169 0.538 8.319 8.198 8.428 0.171 0.092 0.276
1019695 gdn -6.190 -3.056 4.6900 phot 4.3730 4.7290 -7.966 -7.974 -7.954 0.202 0.065 0.370 0.008 0.006 0.012 8.236 8.157 8.330 0.089 0.064 0.148
1019775 gdn -6.007 -2.656 5.0200 phot 4.9820 5.2180 -8.167 -8.349 -7.979 0.136 0.041 0.247 0.100 0.059 0.154 8.323 8.198 8.447 0.058 0.026 0.120
1019825 gdn -2.926 -4.569 3.5000 phot 3.1280 3.7450 -8.608 -8.841 -8.367 -0.333 -0.509 -0.181 0.289 0.161 0.518 8.269 8.181 8.369 0.120 0.042 0.253
1019938 gdn -6.281 -3.107 4.7100 phot 4.4160 4.7330 -7.970 -7.980 -7.960 0.207 0.053 0.373 0.006 0.004 0.009 8.244 8.162 8.347 0.041 0.025 0.076
